recording_id,artist_name,artist_name_clean,track_name,first_entry,quarter,year,fiveyear,decade,era,cluster,tags_POP,tags_ROCK,tags_80S,tags_SOUL,tags_OLDIES,tags_60S,tags_CLASSICROCK,tags_DANCE,tags_70S,tags_HIPHOP,tags_90S,tags_ALTERNATIVE,tags_INDIE,tags_COUNTRY,tags_NEWWAVE,tags_RAP,tags_HOUSE,tags_DISCO,tags_HARDROCK,tags_SINGERSONGWRITER,tags_JAZZ,tags_EASYLISTENING,tags_50S,tags_SOUNDTRACK,tags_MOTOWN,tags_FOLK,tags_BLUES,tags_SYNTHPOP,tags_TRANCE,tags_INSTRUMENTAL,tags_SOFTROCK,tags_PUNK,tags_MALEVOCAL,tags_REGGAE,tags_NORTHERNSOUL,tags_PROGRESSIVEROCK,tags_TECHNO,tags_METAL,tags_CHILLOUT,tags_POSTPUNK,tags_POPROCK,tags_HEAVYMETAL,tags_ROCKABILLY,tags_GLAMROCK,tags_DOOWOP,tags_CLASSICCOUNTRY,tags_PUNKROCK,tags_SWING,tags_1950S,tags_SEXY,tags_BALLAD,tags_ACOUSTIC,tags_EURODANCE,tags_SLOWJAMS,tags_PSYCHEDELIC,tags_BLUESROCK
77,Red Hot Chili Peppers,REDHOTCHILIPEPPERS,By The Way,6/15/02,2002 Q2,2002,2000,2000,4,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Red Hot Chili Peppers,REDHOTCHILIPEPPERS,The Zephyr Song,11/9/02,2002 Q4,2002,2000,2000,4,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Beck,BECK,Loser,1/29/94,1994 Q1,1994,1990,1990,4,8,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Beck,BECK,Jack-Ass,9/13/97,1997 Q3,1997,1995,1990,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Beck,BECK,The New Pollution,5/31/97,1997 Q2,1997,1995,1990,4,8,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Don Henley,DONHENLEY,All She Wants to Do Is Dance,2/23/85,1985 Q1,1985,1985,1980,3,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Don Henley,DONHENLEY,Sunset Grill,8/31/85,1985 Q3,1985,1985,1980,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Don Henley,DONHENLEY,The Heart Of The Matter,2/17/90,1990 Q1,1990,1990,1990,3,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Don Henley,DONHENLEY,The Last Worthless Evening,10/7/89,1989 Q4,1989,1985,1980,3,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Eagles,EAGLES,Get Over It,10/29/94,1994 Q4,1994,1990,1990,4,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Eagles,EAGLES,Hotel California,2/26/77,1977 Q1,1977,1975,1970,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Eagles,EAGLES,Take It Easy,6/3/72,1972 Q2,1972,1970,1970,2,7,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Eagles,EAGLES,Tequila Sunrise,6/23/73,1973 Q2,1973,1970,1970,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,James Taylor,JAMESTAYLOR,Carolina In My Mind,11/14/70,1970 Q4,1970,1970,1970,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,James Taylor,JAMESTAYLOR,Shower The People,7/3/76,1976 Q3,1976,1975,1970,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,Stephen Bishop,STEPHENBISHOP,Animal House,12/23/78,1978 Q4,1978,1975,1970,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Weezer,WEEZER,Undone - The Sweater Song,10/1/94,1994 Q4,1994,1990,1990,4,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,The Wallflowers,WALLFLOWERS,Sleepwalker,10/28/00,2000 Q4,2000,2000,2000,4,13,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Pearl Jam,PEARLJAM,Given To Fly,1/24/98,1998 Q1,1998,1995,1990,4,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Garbage,GARBAGE,Only Happy When It Rains,3/9/96,1996 Q1,1996,1995,1990,4,13,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,James Taylor,JAMESTAYLOR,You've Got A Friend,6/5/71,1971 Q2,1971,1970,1970,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,The Monkees,MONKEES,Porpoise Song,10/12/68,1968 Q4,1968,1965,1960,2,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,Alice Cooper,ALICECOOPER,Department Of Youth,8/16/75,1975 Q3,1975,1975,1970,2,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Alice Cooper,ALICECOOPER,Only Women,4/5/75,1975 Q2,1975,1975,1970,2,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Dixie Chicks,DIXIECHICKS,There s Your Trouble,5/16/98,1998 Q2,1998,1995,1990,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Dixie Chicks,DIXIECHICKS,Wide Open Spaces,9/5/98,1998 Q3,1998,1995,1990,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Dixie Chicks,DIXIECHICKS,You Were Mine,1/23/99,1999 Q1,1999,1995,1990,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Badfinger,BADFINGER,Love Is Gonna Come At Last,4/7/79,1979 Q2,1979,1975,1970,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Blake Shelton,BLAKESHELTON,Austin,5/26/01,2001 Q2,2001,2000,2000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Christina Aguilera,CHRISTINAAGUILERA,I Turn To You,4/15/00,2000 Q2,2000,2000,2000,4,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Electric Light Orchestra,ELECTRICLIGHTORCHESTRA,Strange Magic,3/13/76,1976 Q1,1976,1975,1970,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Electric Light Orchestra,ELECTRICLIGHTORCHESTRA,Sweet Talkin' Woman,2/18/78,1978 Q1,1978,1975,1970,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Frank Zappa,FRANKZAPPA,Valley Girl,7/17/82,1982 Q3,1982,1980,1980,2,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Grandmaster Flash,GRANDMASTERFLASH,The Message,10/16/82,1982 Q4,1982,1980,1980,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Jennifer Lopez Featuring Big Pun ,JENNIFERLOPEZ,Feelin  So Good,2/19/00,2000 Q1,2000,2000,2000,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Red Hot Chili Peppers,REDHOTCHILIPEPPERS,Can't Stop,2/8/03,2003 Q1,2003,2000,2000,4,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Smash Mouth,SMASHMOUTH,Then The Morning Comes,10/30/99,1999 Q4,1999,1995,1990,4,7,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Garbage,GARBAGE,Vow,7/29/95,1995 Q3,1995,1995,1990,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Pearl Jam,PEARLJAM,Wishlist,5/23/98,1998 Q2,1998,1995,1990,4,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Mary J. Blige,MARYJBLIGE,All That I Can Say,7/24/99,1999 Q3,1999,1995,1990,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Mary J. Blige,MARYJBLIGE,Deep Inside,11/13/99,1999 Q4,1999,1995,1990,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,The Bee Gees,BEEGEES,Jive Talkin',5/31/75,1975 Q2,1975,1975,1970,2,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Bob Geldof,BOBGELDOF,This Is The World Calling,12/13/86,1986 Q4,1986,1985,1980,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Eddy Grant,EDDYGRANT,Electric Avenue,4/16/83,1983 Q2,1983,1980,1980,3,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Eddy Grant,EDDYGRANT,I Don't Wanna Dance,8/13/83,1983 Q3,1983,1980,1980,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Gerry Rafferty,GERRYRAFFERTY,Baker Street,4/22/78,1978 Q2,1978,1975,1970,2,9,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,James Ingram With Michael McDonald,JAMESINGRAMWITHMICHAELMCDONALD,Yah Mo B There,12/10/83,1983 Q4,1983,1980,1980,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Madonna,MADONNA,Crazy For You,3/2/85,1985 Q1,1985,1985,1980,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Michael McDonald,MICHAELMCDONALD,I Keep Forgettin' (Every Time You're Near),8/7/82,1982 Q3,1982,1980,1980,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Michael McDonald,MICHAELMCDONALD,No Lookin  Back,7/27/85,1985 Q3,1985,1985,1980,3,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Michael McDonald,MICHAELMCDONALD,"Sweet Freedom (Theme From ""Running Scared"")",6/14/86,1986 Q2,1986,1985,1980,3,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Michael McDonald,MICHAELMCDONALD,Take It To Heart,6/9/90,1990 Q2,1990,1990,1990,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Sunshine Anderson,SUNSHINEANDERSON,Heard It All Before,3/10/01,2001 Q1,2001,2000,2000,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,The Doobie Brothers,DOOBIEBROTHERS,It Keeps You Runnin',11/13/76,1976 Q4,1976,1975,1970,2,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Tom Petty And The Heartbreakers,TOMPETTYANDHEARTBREAKERS,Mary Jane's Last Dance,12/25/93,1993 Q4,1993,1990,1990,4,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Faith No More,FAITHNOMORE,Epic,6/23/90,1990 Q2,1990,1990,1990,3,13,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Dire Straits,DIRESTRAITS,Sultans Of Swing,2/10/79,1979 Q1,1979,1975,1970,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Chevelle,CHEVELLE,The Red,11/30/02,2002 Q4,2002,2000,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Alicia Keys,ALICIAKEYS,How Come You Don't Call Me,4/6/02,2002 Q2,2002,2000,2000,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Cher,CHER,If I Could Turn Back Time,7/8/89,1989 Q3,1989,1985,1980,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Audioslave,AUDIOSLAVE,Like A Stone,3/1/03,2003 Q1,2003,2000,2000,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Filter,FILTER,Take A Picture,11/27/99,1999 Q4,1999,1995,1990,4,9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,The Cure,CURE,Friday I m In Love,6/13/92,1992 Q2,1992,1990,1990,4,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Genesis,GENESIS,Follow You Follow Me,4/22/78,1978 Q2,1978,1975,1970,2,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Hootie & The Blowfish,HOOTIEBLOWFISH,Let Her Cry,3/11/95,1995 Q1,1995,1995,1990,4,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Hoobastank,HOOBASTANK,Running Away,7/6/02,2002 Q3,2002,2000,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
143,Aerosmith,AEROSMITH,Falling In Love (Is Hard On The Knees),3/1/97,1997 Q1,1997,1995,1990,4,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Aerosmith,AEROSMITH,I Don't Want To Miss A Thing,9/5/98,1998 Q3,1998,1995,1990,4,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Aerosmith,AEROSMITH,Pink,2/28/98,1998 Q1,1998,1995,1990,4,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Hoobastank,HOOBASTANK,Crawling In The Dark,3/2/02,2002 Q1,2002,2000,2000,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Britney Spears,BRITNEYSPEARS,I'm A Slave 4 U,10/20/01,2001 Q4,2001,2000,2000,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,Lenny Kravitz,LENNYKRAVITZ,Heaven Help/Spinning Around Over You,3/5/94,1994 Q1,1994,1990,1990,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Lenny Kravitz,LENNYKRAVITZ,Stand By My Woman,10/19/91,1991 Q4,1991,1990,1990,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,Jimmy Eat World,JIMMYEATWORLD,The Middle,3/16/02,2002 Q1,2002,2000,2000,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Limp Bizkit,LIMPBIZKIT,Rollin',11/11/00,2000 Q4,2000,2000,2000,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Cake,CAKE,Never There,12/5/98,1998 Q4,1998,1995,1990,4,11,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Dire Straits,DIRESTRAITS,Walk Of Life,11/2/85,1985 Q4,1985,1985,1980,3,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Seal,SEAL,Kiss From A Rose,6/24/95,1995 Q2,1995,1995,1990,4,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,Lisa Loeb ,LISALOEB,"Stay (I Missed You) (From ""Reality Bites"")",5/7/94,1994 Q2,1994,1990,1990,4,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Goo Goo Dolls,GOOGOODOLLS,Name,10/14/95,1995 Q4,1995,1995,1990,4,13,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
